,BldgType,MSZoning,LotShape,LandSlope,Condition1,Condition2,Heating,HeatingQC,CentralAir,ExterCond,Functional,LotArea,LowQualFinSF,GrLivArea,PoolArea,GarageCars,ScreenPorch,OverallQual,OverallCond,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,WoodDeckSF,OpenPorchSF,3SsnPorch,YearBuilt,YearRemodAdd,MoSold,YrSold,SalePricePerSqf
715,0.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,10140.0,0.0,1350.0,0.0,2.0,0.0,6.0,5.0,,0.0,3.0,1.0,7.0,0.0,0.0,0.0,1974.0,1974.0,8.0,2009.0,16.272189349112427
716,0.0,4.0,3.0,0.0,2.0,2.0,1.0,,1.0,2.0,6.0,10800.0,0.0,2554.0,0.0,2.0,,7.0,8.0,1.0,1.0,3.0,1.0,8.0,0.0,,0.0,1890.0,1998.0,7.0,2007.0,14.768518518518519
717,0.0,3.0,,0.0,2.0,2.0,1.0,2.0,,4.0,6.0,10000.0,0.0,1178.0,0.0,,0.0,5.0,6.0,1.0,1.0,3.0,1.0,5.0,224.0,0.0,0.0,1973.0,2000.0,11.0,2008.0,15.7
718,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,10542.0,0.0,2418.0,0.0,3.0,0.0,7.0,5.0,2.0,1.0,3.0,1.0,9.0,250.0,154.0,0.0,1993.0,1994.0,8.0,2008.0,32.34680326313792
719,0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,9920.0,0.0,971.0,0.0,1.0,0.0,5.0,6.0,1.0,1.0,3.0,1.0,5.0,0.0,,0.0,1969.0,1969.0,5.0,2006.0,12.953629032258064
720,0.0,3.0,0.0,1.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,6563.0,0.0,1742.0,0.0,2.0,0.0,8.0,5.0,2.0,0.0,2.0,1.0,5.0,114.0,28.0,0.0,1985.0,1985.0,12.0,2006.0,41.901569404235865
721,4.0,4.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,4426.0,0.0,848.0,,2.0,0.0,6.0,5.0,1.0,0.0,1.0,1.0,3.0,160.0,,0.0,2004.0,2004.0,5.0,2010.0,32.309082693176684
722,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,6.0,8120.0,0.0,864.0,0.0,2.0,0.0,4.0,7.0,1.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,1970.0,1970.0,7.0,2009.0,15.332512315270936
723,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,8172.0,0.0,1470.0,0.0,1.0,156.0,,6.0,2.0,0.0,4.0,1.0,7.0,0.0,0.0,,1954.0,1972.0,5.0,2008.0,16.519823788546255
724,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,13286.0,0.0,1698.0,0.0,3.0,0.0,9.0,5.0,2.0,0.0,3.0,1.0,8.0,327.0,64.0,0.0,2007.0,2008.0,2.0,2009.0,24.08550353755833
725,0.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,,0.0,864.0,0.0,2.0,0.0,4.0,6.0,1.0,0.0,3.0,1.0,5.0,96.0,0.0,0.0,1970.0,1970.0,11.0,2009.0,
726,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,6.0,21695.0,0.0,1680.0,0.0,2.0,0.0,6.0,9.0,2.0,0.0,3.0,1.0,5.0,292.0,44.0,182.0,1988.0,2007.0,12.0,2009.0,10.232772528232312
727,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,7314.0,0.0,1232.0,0.0,2.0,0.0,7.0,5.0,2.0,0.0,2.0,1.0,6.0,132.0,0.0,0.0,2007.0,2007.0,2.0,2009.0,26.592835657642876
728,2.0,3.0,3.0,0.0,2.0,2.0,,4.0,1.0,4.0,6.0,11475.0,0.0,1776.0,0.0,,0.0,5.0,5.0,,0.0,4.0,2.0,9.0,0.0,25.0,0.0,1958.0,1958.0,7.0,2009.0,9.586056644880175
729,0.0,4.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,6240.0,360.0,1208.0,0.0,2.0,0.0,4.0,5.0,1.0,0.0,2.0,1.0,5.0,0.0,23.0,0.0,1925.0,1950.0,1.0,2009.0,16.506410256410255
730,4.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,5389.0,0.0,,0.0,2.0,0.0,8.0,5.0,2.0,0.0,2.0,1.0,5.0,237.0,152.0,0.0,1995.0,1996.0,3.0,2010.0,43.885693078493226
731,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,9590.0,0.0,1146.0,0.0,2.0,0.0,7.0,5.0,2.0,0.0,3.0,1.0,6.0,160.0,22.0,0.0,2003.0,2003.0,5.0,2007.0,19.551616266944734
732,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,11404.0,0.0,2031.0,0.0,2.0,0.0,7.0,5.0,2.0,1.0,3.0,1.0,8.0,,84.0,0.0,1998.0,1999.0,7.0,2008.0,
733,0.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,,4.0,6.0,10000.0,0.0,1144.0,0.0,1.0,0.0,5.0,6.0,1.0,0.0,3.0,1.0,6.0,165.0,0.0,0.0,1961.0,1983.0,3.0,2009.0,13.14
734,0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,8978.0,0.0,948.0,0.0,1.0,0.0,5.0,5.0,1.0,0.0,3.0,1.0,6.0,147.0,0.0,0.0,1968.0,1968.0,5.0,2007.0,12.029405212742258
735,0.0,4.0,3.0,0.0,2.0,2.0,2.0,1.0,0.0,4.0,6.0,10800.0,0.0,1768.0,0.0,2.0,0.0,7.0,7.0,1.0,1.0,2.0,1.0,6.0,0.0,341.0,0.0,,1970.0,10.0,2006.0,15.092592592592593
736,2.0,3.0,3.0,0.0,2.0,2.0,1.0,,0.0,4.0,6.0,8544.0,0.0,1040.0,0.0,2.0,,3.0,4.0,,0.0,2.0,2.0,6.0,0.0,,0.0,1950.0,1950.0,7.0,2006.0,10.943352059925093
737,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,10463.0,0.0,1801.0,0.0,3.0,,8.0,5.0,2.0,1.0,3.0,1.0,8.0,0.0,116.0,0.0,2005.0,2005.0,6.0,2006.0,22.928414412692344
738,2.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,10800.0,0.0,1200.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,3.0,1.0,5.0,120.0,0.0,0.0,1987.0,1988.0,3.0,2009.0,16.574074074074073
739,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,9313.0,0.0,1728.0,0.0,2.0,0.0,7.0,5.0,2.0,1.0,3.0,1.0,7.0,187.0,,0.0,2004.0,2004.0,4.0,2009.0,20.401589176420057
740,0.0,4.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,6.0,9600.0,0.0,1432.0,0.0,2.0,0.0,5.0,7.0,2.0,0.0,2.0,1.0,7.0,270.0,0.0,0.0,1910.0,2002.0,5.0,2007.0,13.75
741,0.0,3.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,6.0,6768.0,0.0,912.0,0.0,1.0,0.0,6.0,8.0,1.0,0.0,3.0,1.0,5.0,168.0,0.0,0.0,1961.0,1996.0,5.0,2008.0,20.98108747044917
742,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,8450.0,0.0,1349.0,0.0,2.0,0.0,7.0,5.0,2.0,0.0,3.0,1.0,6.0,120.0,55.0,0.0,2000.0,2001.0,12.0,2007.0,21.183431952662723
743,0.0,3.0,0.0,0.0,2.0,2.0,1.0,,1.0,4.0,3.0,12886.0,0.0,1464.0,0.0,2.0,100.0,5.0,6.0,2.0,0.0,3.0,1.0,6.0,302.0,0.0,0.0,1963.0,1999.0,10.0,2009.0,13.580630141238553
744,4.0,3.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,5395.0,0.0,1337.0,0.0,2.0,0.0,8.0,5.0,2.0,0.0,2.0,1.0,5.0,96.0,0.0,168.0,1993.0,1993.0,10.0,2008.0,33.364226135310474
745,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,6.0,8963.0,0.0,2715.0,0.0,2.0,0.0,8.0,9.0,3.0,1.0,,1.0,11.0,0.0,204.0,0.0,1976.0,1996.0,7.0,2008.0,33.44862211313176
746,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,8795.0,0.0,2256.0,0.0,2.0,0.0,7.0,5.0,2.0,1.0,4.0,1.0,8.0,224.0,54.0,0.0,2000.0,2000.0,4.0,2009.0,26.833428084138717
747,0.0,4.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,6.0,11700.0,0.0,2640.0,0.0,4.0,0.0,7.0,7.0,1.0,1.0,4.0,1.0,8.0,181.0,0.0,0.0,1880.0,2003.0,5.0,2009.0,22.733247863247865
748,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,10593.0,0.0,1720.0,0.0,2.0,0.0,7.0,5.0,2.0,0.0,3.0,1.0,7.0,240.0,56.0,0.0,1996.0,1996.0,3.0,2010.0,24.582271311243275
749,0.0,3.0,3.0,0.0,2.0,2.0,5.0,,0.0,4.0,4.0,8405.0,0.0,1529.0,0.0,1.0,0.0,4.0,3.0,2.0,0.0,4.0,1.0,9.0,92.0,0.0,0.0,1945.0,1950.0,4.0,2009.0,11.659726353361094
750,0.0,4.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,3.0,8800.0,0.0,1140.0,0.0,0.0,0.0,4.0,7.0,1.0,0.0,3.0,1.0,7.0,0.0,160.0,0.0,1910.0,2004.0,6.0,2010.0,10.965909090909092
751,0.0,3.0,3.0,0.0,6.0,2.0,1.0,0.0,1.0,4.0,6.0,7750.0,0.0,1320.0,0.0,2.0,0.0,7.0,5.0,2.0,1.0,3.0,1.0,6.0,0.0,48.0,0.0,2003.0,2003.0,8.0,2007.0,20.903225806451612
752,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,6.0,9236.0,0.0,1494.0,0.0,2.0,0.0,6.0,5.0,2.0,0.0,3.0,1.0,6.0,168.0,27.0,0.0,1997.0,1997.0,7.0,2006.0,23.49501948895626
753,0.0,3.0,3.0,0.0,2.0,,1.0,2.0,1.0,4.0,6.0,10240.0,0.0,2098.0,0.0,3.0,,8.0,5.0,2.0,1.0,3.0,1.0,8.0,192.0,52.0,0.0,2005.0,2005.0,3.0,2006.0,26.904296875
754,0.0,3.0,3.0,0.0,2.0,2.0,1.0,,1.0,4.0,6.0,7930.0,0.0,1026.0,0.0,2.0,0.0,6.0,8.0,1.0,0.0,3.0,1.0,5.0,171.0,,0.0,1969.0,2005.0,7.0,2009.0,19.672131147540984
755,4.0,1.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,3230.0,0.0,1471.0,0.0,2.0,0.0,6.0,5.0,2.0,1.0,3.0,1.0,6.0,,24.0,0.0,1999.0,1999.0,3.0,2009.0,53.40557275541796
756,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,10769.0,0.0,1768.0,0.0,2.0,0.0,8.0,5.0,2.0,1.0,3.0,1.0,7.0,144.0,105.0,0.0,2007.0,2007.0,4.0,2009.0,19.68613613148853
757,,3.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,11616.0,0.0,1386.0,0.0,2.0,0.0,6.0,5.0,2.0,1.0,3.0,1.0,6.0,335.0,0.0,0.0,1978.0,1978.0,4.0,2010.0,13.679407713498623
758,3.0,1.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,2280.0,0.0,1501.0,0.0,,0.0,7.0,5.0,2.0,1.0,3.0,1.0,6.0,0.0,0.0,0.0,1999.0,1999.0,8.0,2008.0,78.6842105263158
759,0.0,3.0,0.0,0.0,2.0,,1.0,0.0,1.0,4.0,6.0,12257.0,0.0,2531.0,0.0,3.0,0.0,8.0,5.0,2.0,1.0,4.0,1.0,9.0,222.0,98.0,0.0,1995.0,1995.0,11.0,2007.0,23.659949416659867
760,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,,0.0,864.0,0.0,1.0,0.0,6.0,6.0,1.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1959.0,1959.0,10.0,2009.0,
761,0.0,4.0,3.0,0.0,1.0,2.0,1.0,4.0,1.0,4.0,2.0,6911.0,0.0,1301.0,0.0,2.0,0.0,5.0,5.0,1.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1924.0,1950.0,10.0,2009.0,14.46968600781363
762,0.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,8640.0,0.0,1547.0,0.0,2.0,0.0,7.0,5.0,2.0,1.0,3.0,1.0,7.0,169.0,45.0,,,2009.0,6.0,2010.0,24.90740740740741
763,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,9430.0,0.0,2365.0,0.0,3.0,180.0,8.0,5.0,2.0,1.0,3.0,1.0,8.0,0.0,128.0,0.0,1999.0,1999.0,7.0,2009.0,35.73700954400849
764,4.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,6.0,9549.0,,1494.0,0.0,2.0,216.0,8.0,5.0,1.0,1.0,2.0,1.0,6.0,0.0,30.0,0.0,1995.0,1996.0,4.0,2006.0,28.275212064090482
765,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,14587.0,0.0,1506.0,0.0,2.0,0.0,9.0,5.0,2.0,0.0,2.0,1.0,6.0,0.0,174.0,0.0,2008.0,2008.0,8.0,2008.0,18.107355864811133
766,0.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,,4.0,6.0,10421.0,0.0,1714.0,0.0,2.0,0.0,7.0,5.0,2.0,,3.0,1.0,7.0,228.0,66.0,0.0,1988.0,1988.0,,2010.0,18.856155839170906
767,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,4.0,12508.0,0.0,1750.0,0.0,1.0,0.0,6.0,7.0,2.0,0.0,4.0,1.0,7.0,245.0,0.0,0.0,1940.0,1985.0,7.0,2008.0,12.791813239526704
768,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,9100.0,0.0,1836.0,0.0,2.0,0.0,7.0,5.0,2.0,0.0,3.0,1.0,8.0,120.0,33.0,0.0,2004.0,2005.0,10.0,2006.0,23.82824175824176
769,0.0,3.0,1.0,1.0,2.0,2.0,1.0,,1.0,4.0,4.0,53504.0,0.0,3279.0,0.0,3.0,210.0,8.0,5.0,3.0,1.0,4.0,1.0,12.0,503.0,36.0,0.0,2003.0,2003.0,6.0,2010.0,10.055322966507177
770,,3.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,7252.0,0.0,858.0,0.0,2.0,0.0,5.0,5.0,1.0,0.0,2.0,1.0,5.0,120.0,0.0,0.0,1982.0,1982.0,4.0,2009.0,18.60176503033646
771,0.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,8877.0,0.0,1220.0,0.0,2.0,0.0,4.0,5.0,1.0,0.0,2.0,1.0,6.0,0.0,0.0,,1951.0,1951.0,4.0,2006.0,11.490368367691788
772,0.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,7819.0,0.0,1117.0,0.0,2.0,0.0,6.0,,1.0,0.0,3.0,1.0,6.0,144.0,0.0,0.0,1976.0,1976.0,3.0,2010.0,13.68461440081852
773,0.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,4.0,6.0,10150.0,0.0,912.0,0.0,1.0,0.0,5.0,5.0,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1958.0,1958.0,,2007.0,11.280788177339902
774,0.0,3.0,,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,14226.0,0.0,1973.0,0.0,3.0,0.0,,5.0,2.0,0.0,3.0,1.0,9.0,315.0,45.0,0.0,2006.0,2006.0,7.0,2007.0,27.76606213974413
775,4.0,4.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,4500.0,0.0,1204.0,0.0,2.0,0.0,6.0,5.0,2.0,0.0,2.0,1.0,5.0,0.0,247.0,0.0,1998.0,1998.0,6.0,2009.0,36.0
776,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,11210.0,0.0,1614.0,0.0,3.0,0.0,7.0,5.0,2.0,0.0,3.0,1.0,7.0,144.0,59.0,0.0,2005.0,2006.0,7.0,2006.0,19.75914362176628
777,0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,13350.0,0.0,894.0,0.0,2.0,,5.0,5.0,1.0,0.0,3.0,1.0,5.0,241.0,0.0,0.0,1974.0,1974.0,6.0,2006.0,10.674157303370787
778,2.0,2.0,3.0,0.0,1.0,2.0,1.0,4.0,1.0,4.0,6.0,8400.0,0.0,2020.0,0.0,2.0,0.0,5.0,5.0,2.0,0.0,4.0,2.0,10.0,0.0,0.0,0.0,1977.0,1977.0,10.0,2007.0,17.142857142857142
779,2.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,6.0,10530.0,0.0,1004.0,0.0,2.0,0.0,6.0,5.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,1977.0,1977.0,5.0,2006.0,12.820512820512821
780,0.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,7875.0,0.0,,0.0,2.0,0.0,7.0,5.0,2.0,0.0,3.0,1.0,6.0,220.0,21.0,0.0,1995.0,1996.0,6.0,2007.0,22.349206349206348
781,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,6.0,7153.0,0.0,1603.0,0.0,2.0,0.0,6.0,5.0,2.0,1.0,3.0,1.0,7.0,0.0,124.0,0.0,1992.0,1992.0,7.0,2006.0,24.591080665455053
782,0.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,16285.0,0.0,1430.0,0.0,2.0,0.0,7.0,5.0,2.0,0.0,3.0,1.0,6.0,0.0,33.0,0.0,2001.0,2002.0,6.0,2009.0,11.489100399140312
783,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,6.0,9101.0,0.0,1110.0,0.0,2.0,0.0,5.0,6.0,1.0,0.0,1.0,1.0,4.0,303.0,30.0,0.0,1978.0,1978.0,7.0,2009.0,18.184814855510382
784,0.0,4.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,6300.0,0.0,1484.0,0.0,0.0,0.0,,6.0,2.0,0.0,3.0,1.0,9.0,0.0,291.0,0.0,1914.0,2001.0,6.0,2008.0,20.317460317460316
785,0.0,3.0,3.0,0.0,1.0,2.0,1.0,4.0,1.0,4.0,6.0,9790.0,0.0,1342.0,0.0,2.0,197.0,6.0,5.0,,0.0,3.0,1.0,7.0,0.0,0.0,0.0,1967.0,1967.0,9.0,2009.0,16.496424923391217
786,0.0,4.0,3.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,6.0,10800.0,0.0,1652.0,0.0,1.0,0.0,5.0,6.0,2.0,0.0,,1.0,7.0,0.0,0.0,0.0,1915.0,1950.0,6.0,2010.0,12.87037037037037
787,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,10142.0,0.0,2084.0,0.0,2.0,0.0,7.0,5.0,2.0,1.0,4.0,1.0,8.0,0.0,45.0,0.0,2004.0,2004.0,1.0,2010.0,22.973772431473083
788,0.0,4.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,6000.0,0.0,901.0,0.0,1.0,0.0,4.0,7.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,1954.0,2000.0,8.0,2008.0,17.983333333333334
789,0.0,3.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,12205.0,0.0,2087.0,0.0,2.0,0.0,6.0,8.0,2.0,1.0,5.0,1.0,9.0,133.0,168.0,0.0,1966.0,2007.0,7.0,2007.0,15.362556329373207
790,4.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,3182.0,0.0,1145.0,0.0,,0.0,7.0,5.0,2.0,0.0,2.0,1.0,5.0,100.0,16.0,0.0,,2006.0,9.0,2009.0,50.345694531741046
791,0.0,3.0,,0.0,2.0,,1.0,4.0,1.0,4.0,6.0,11333.0,0.0,1062.0,0.0,2.0,0.0,6.0,5.0,1.0,0.0,3.0,1.0,5.0,120.0,0.0,0.0,1976.0,1976.0,5.0,2007.0,12.953322156534016
792,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,9920.0,0.0,2013.0,0.0,2.0,0.0,7.0,5.0,2.0,1.0,3.0,1.0,8.0,180.0,130.0,0.0,1996.0,1997.0,6.0,2007.0,27.19657258064516
793,0.0,3.0,,0.0,2.0,2.0,1.0,,,4.0,6.0,9158.0,0.0,1496.0,0.0,2.0,0.0,8.0,5.0,2.0,0.0,3.0,1.0,7.0,168.0,130.0,0.0,2007.0,2007.0,6.0,2007.0,24.568683118584843
794,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,10832.0,0.0,1895.0,0.0,,0.0,7.0,5.0,2.0,1.0,3.0,1.0,7.0,143.0,46.0,0.0,1994.0,1996.0,10.0,2008.0,17.956056129985228
795,0.0,3.0,3.0,0.0,2.0,2.0,1.0,,1.0,4.0,6.0,8400.0,0.0,1564.0,0.0,2.0,204.0,6.0,6.0,2.0,1.0,3.0,1.0,7.0,0.0,50.0,0.0,1980.0,1981.0,4.0,2010.0,20.357142857142858
796,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,8197.0,0.0,1285.0,0.0,2.0,,6.0,5.0,,1.0,3.0,1.0,7.0,138.0,0.0,0.0,1977.0,1977.0,4.0,2007.0,17.506404782237404
797,0.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,7677.0,0.0,773.0,0.0,1.0,0.0,5.0,5.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,1953.0,1953.0,4.0,2008.0,14.32851374234727
798,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,13518.0,0.0,3140.0,0.0,3.0,0.0,9.0,5.0,3.0,1.0,4.0,1.0,11.0,144.0,78.0,0.0,2008.0,2009.0,7.0,2009.0,35.87808847462642
799,0.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,4.0,6.0,7200.0,0.0,1768.0,0.0,1.0,0.0,5.0,7.0,1.0,1.0,3.0,1.0,7.0,0.0,,0.0,1937.0,1950.0,6.0,2007.0,24.305555555555557
800,0.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,6.0,12798.0,0.0,1688.0,0.0,2.0,0.0,6.0,5.0,2.0,1.0,4.0,1.0,8.0,403.0,114.0,0.0,1997.0,1997.0,5.0,2008.0,15.62744178777934
801,0.0,4.0,3.0,0.0,2.0,2.0,1.0,,1.0,4.0,6.0,4800.0,0.0,1196.0,0.0,2.0,0.0,4.0,7.0,1.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1916.0,1990.0,7.0,2007.0,22.895833333333332
802,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,8199.0,0.0,1456.0,0.0,2.0,0.0,7.0,5.0,2.0,,3.0,1.0,7.0,36.0,18.0,0.0,2005.0,2005.0,10.0,2008.0,23.05159165751921
803,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,13891.0,0.0,2822.0,0.0,3.0,192.0,9.0,5.0,3.0,1.0,4.0,1.0,12.0,52.0,170.0,0.0,2008.0,2009.0,1.0,2009.0,41.96479735080268
804,0.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,2.0,9000.0,0.0,,0.0,1.0,0.0,5.0,5.0,1.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1954.0,1954.0,6.0,2006.0,13.11111111111111
805,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,12274.0,0.0,1428.0,0.0,2.0,0.0,7.0,5.0,2.0,0.0,3.0,1.0,,0.0,60.0,0.0,2008.0,2008.0,7.0,2008.0,18.54978002281245
806,0.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,9750.0,0.0,980.0,0.0,1.0,,5.0,5.0,2.0,0.0,3.0,1.0,6.0,68.0,0.0,0.0,1967.0,1967.0,10.0,2006.0,13.897435897435898
807,0.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,21384.0,0.0,1576.0,0.0,2.0,0.0,,6.0,1.0,1.0,3.0,1.0,6.0,0.0,312.0,0.0,1923.0,2004.0,5.0,2009.0,10.451739618406284
808,0.0,3.0,3.0,0.0,2.0,2.0,1.0,,1.0,4.0,6.0,13400.0,0.0,1086.0,0.0,2.0,0.0,5.0,5.0,1.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,1966.0,1966.0,6.0,2006.0,11.936567164179104
809,0.0,4.0,3.0,0.0,,2.0,1.0,4.0,0.0,4.0,6.0,8100.0,0.0,2138.0,0.0,2.0,0.0,5.0,5.0,2.0,0.0,2.0,3.0,11.0,40.0,156.0,0.0,1898.0,1965.0,11.0,2009.0,13.08641975308642
810,0.0,3.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,4.0,6.0,10140.0,0.0,1309.0,648.0,2.0,0.0,6.0,6.0,1.0,1.0,3.0,1.0,5.0,265.0,0.0,0.0,1974.0,1999.0,1.0,2006.0,17.850098619329387
811,4.0,4.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,4438.0,0.0,848.0,0.0,2.0,0.0,6.0,5.0,1.0,0.0,1.0,1.0,4.0,140.0,0.0,0.0,2004.0,2004.0,6.0,2008.0,32.5597115817936
812,0.0,0.0,3.0,1.0,2.0,2.0,1.0,4.0,0.0,4.0,6.0,8712.0,0.0,1044.0,0.0,2.0,0.0,5.0,5.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,1952.0,1952.0,6.0,2010.0,6.427112029384757
813,0.0,3.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,9750.0,0.0,1442.0,0.0,1.0,0.0,6.0,6.0,1.0,1.0,4.0,1.0,7.0,0.0,0.0,0.0,1958.0,1958.0,4.0,2007.0,16.194871794871794
814,0.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,,4.0,6.0,8248.0,0.0,1250.0,0.0,1.0,0.0,5.0,7.0,1.0,1.0,3.0,1.0,7.0,207.0,0.0,0.0,1918.0,1950.0,7.0,2006.0,14.064015518913676
815,0.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,6.0,12137.0,0.0,1661.0,0.0,2.0,0.0,7.0,5.0,2.0,0.0,3.0,1.0,6.0,0.0,34.0,0.0,1998.0,1998.0,5.0,2010.0,18.530114525830108
